"cscode","year","vessel_length","gear_type","supra_region","GVL_disagg","Other_income_disagg","Repair_maintenance_costs_disagg","Other_variable_costs_disagg","Other_non_variable_costs_disagg","Personnel_costs_disagg","Value_of_unpaid_labour_disagg","totfishdays","Fuel_cost","m","q","loa","loaFC","yFC","EC","GVA","Gross_profit"
"1400:111:1",2019,"VL2440","OTB","MBS",1769322.7593701,49798.9673813352,122999.43207373,204964.900249141,86529.8254005122,684183.673150299,60006.466065154,794,0.500663831533424,1.47,12.811,32,59.851,47521.694,23792.3933989989,1380835.17562905,636645.036413599
"1400:111:1",2020,"VL0612","OTB","MBS",161757.165974915,0,61295.4992018244,21293.3576282782,4346.23288483466,22936.8311972634,46829.3628278221,152,0.335314196709714,1.47,12.811,9,26.041,3958.232,1327.25138347068,73494.8248765065,3728.63085142101
"1400:111:1",2020,"VL1218","OTB","MBS",2902707.72546597,2530.56759374315,218236.724219721,302830.567999415,123651.612038594,1077327.76359184,232717.531605877,1721.5,0.335314196709714,1.47,12.811,15,34.861,60013.2115,20123.2818060927,2240396.1069959,930350.811798175
"1400:111:1",2020,"VL1824","OTB","MBS",3044350.49688349,38781.6192369632,351441.212659126,275102.714701605,207468.647239675,1132918.04747918,130576.073171834,1506.5,0.335314196709714,1.47,12.811,21,43.681,65805.4265,22065.4937259876,2227054.04779406,963559.927143042
"1400:111:1",2020,"VL2440","OTB","MBS",1748484.21649973,50029.9323619446,166476.990495108,135402.126100518,118453.585169945,705807.372558576,19604.4385501351,835,0.335314196709714,1.47,12.811,32,59.851,49975.585,16757.523139373,1361423.92395674,636012.112848024
"1400:111:1",2021,"VL0612","OTB","MBS",137119.669367494,0,11585.5450920737,6278.29080864692,1157.3034427542,31775.2260448359,19885.1414504404,239,0.49821880876196,1.47,12.811,9,26.041,6223.799,3100.81372375388,114997.716300265,63337.3488049891
"1400:111:1",2021,"VL1218","OTB","MBS",2622790.3859252,762.073280839895,194194.988267717,259644.258480971,126187.798080709,855595.684471785,199840.132258084,1588,0.49821880876196,1.47,12.811,15,34.861,55359.268,27581.0285568941,2015944.38581975,960508.569089878
"1400:111:1",2021,"VL1824","OTB","MBS",1837093.51612154,10697.7790252045,154280.717264181,207069.209778077,104538.518971308,647905.348910686,103908.315091245,888.5,0.49821880876196,1.47,12.811,21,43.681,38810.5685,19336.1552054445,1362566.69392773,610753.0299258
"1400:111:1",2021,"VL2440","OTB","MBS",578141.670192267,8326.46525306585,55650.3250024915,48036.6509644394,34712.9779218249,254651.483391102,17710.4990209351,204,0.49821880876196,1.47,12.811,32,59.851,12209.604,6083.05436033527,441985.127196241,169623.144784204
"1400:111:1",2022,"VL0612","OTB","MBS",0,0,0,0,0,0,0,289,NA,1.47,12.811,9,26.041,7525.849,NA,NA,NA
"1400:111:1",2022,"VL1218","OTB","MBS",0,0,0,0,0,0,0,1414,NA,1.47,12.811,15,34.861,49293.454,NA,NA,NA
"1400:111:1",2022,"VL1824","OTB","MBS",0,0,0,0,0,0,0,729.5,NA,1.47,12.811,21,43.681,31865.2895,NA,NA,NA
"1400:111:1",2022,"VL2440","OTB","MBS",0,0,0,0,0,0,0,156.5,NA,1.47,12.811,32,59.851,9366.6815,NA,NA,NA
"1400:111:2",2017,"VL0612","OTB","MBS",206027.160356506,0,27981.8262388592,19488.5190017825,6607.06973262032,66017.5157932264,21573.0460055853,254,0.423215748104041,1.47,12.811,9,26.041,6614.414,2799.32416927984,149150.421213964,61559.8594151527
"1400:111:2",2017,"VL1218","OTB","MBS",1558363.37590491,0,188943.615731013,142044.191618585,84740.772855426,425048.418728747,135910.428569365,1152,0.423215748104041,1.47,12.811,15,34.861,40159.872,16996.2902722425,1125638.50542764,564679.658129531
"1400:111:2",2017,"VL1824","OTB","MBS",4119770.71659401,6330.3897005988,381503.852694611,444796.089341317,189175.751717365,1425870.7027018,141573.113743713,1944,0.423215748104041,1.47,12.811,21,43.681,84915.864,35937.730908661,3074687.68163266,1507243.86518715
"1400:111:2",2017,"VL2440","OTB","MBS",1712246.34669966,14144.8500845398,138170.306469374,123831.591811281,121566.9911999,663281.937770591,29766.465951533,811,0.423215748104041,1.47,12.811,32,59.851,48539.161,20542.5373349575,1322279.76996868,629231.366246561
"1400:111:2",2018,"VL0612","OTB","MBS",108969.33357192,0,25688.9688644184,11955.2274191328,8201.15567790778,13497.274604267,23566.4066620785,136,0.502828358672181,1.47,12.811,9,26.041,3541.576,1780.80484719279,61343.1767632683,24279.4954969228
"1400:111:2",2018,"VL1218","OTB","MBS",1696181.40279055,197.052019655577,96467.6781264088,181435.493102516,81093.9065323235,537448.973023172,145052.585244793,1112,0.502828358672181,1.47,12.811,15,34.861,38765.432,19492.358545778,1317889.01850318,635387.460235215
"1400:111:2",2018,"VL1824","OTB","MBS",4395514.26822199,30026.2981262844,360718.931759756,439832.173935483,261939.627200687,1423977.39477526,161940.514701143,1997.3,0.502828358672181,1.47,12.811,21,43.681,87244.0613,43868.7881473741,3319181.04530497,1733263.13582857
"1400:111:2",2018,"VL2440","OTB","MBS",1440540.23058439,3990.97783252195,141131.045687919,84765.9426887208,96076.1581422175,571079.579142472,26500.9733083074,596,0.502828358672181,1.47,12.811,32,59.851,35671.196,17936.4889365537,1104621.57296151,507041.020510726
"1400:111:2",2019,"VL0612","OTB","MBS",82871.9212144563,0,4880.98885720891,8448.35425753256,11037.3967480928,9047.08376358172,27343.5463666487,92,0.500663831533424,1.47,12.811,9,26.041,2395.772,1199.47638900049,57305.7049626216,20915.0748323912
"1400:111:2",2019,"VL1218","OTB","MBS",1426166.15890598,1266.76983059514,124500.832851648,136305.811286988,43148.1886796647,458785.104933194,98895.7406460505,1150,0.500663831533424,1.47,12.811,15,34.861,40090.15,20071.6881057497,1103406.40781253,545725.562233282
"1400:111:2",2019,"VL1824","OTB","MBS",3664788.88025725,58109.4396897701,354685.506458272,326581.333814679,207864.458264755,1247412.87355398,171683.898098405,1893.5,0.500663831533424,1.47,12.811,21,43.681,82709.9735,41409.8922385379,2792357.12917077,1373260.35751838
"1400:111:2",2019,"VL2440","OTB","MBS",1493005.35110575,42021.7986719076,103790.45275743,172955.268472197,73016.3514084926,577333.829988287,50635.1791733667,670,0.500663831533424,1.47,12.811,32,59.851,40100.17,20076.7047573417,1165188.3723822,537219.363220543
"1400:111:2",2020,"VL1218","OTB","MBS",1793220.83417547,1563.32189134234,134821.235090138,187081.213515758,76388.8988690354,665546.370363012,143767.118712082,1063.5,0.335314196709714,1.47,12.811,15,34.861,37074.6735,12431.6643629274,1384061.14422895,574747.655153854
"1400:111:2",2020,"VL1824","OTB","MBS",3425273.21089779,43634.1484279141,395415.10485046,309524.793507614,233428.049831562,1274673.80715381,146914.333903922,1695,0.335314196709714,1.47,12.811,21,43.681,74039.295,24826.4267278785,2505712.98440819,1084124.84335045
"1400:111:2",2020,"VL2440","OTB","MBS",1465795.15155666,41941.2606627081,139561.548918055,113510.764395644,99302.406729295,591694.803342519,16434.858664784,700,0.335314196709714,1.47,12.811,32,59.851,41895.7,14048.2229910912,1141313.46918529,533183.807177984
"1400:111:2",2021,"VL0612","OTB","MBS",9179.55945556445,0,775.601345076061,420.303987189752,77.4763811048839,2127.21178542834,1331.22285860689,16,0.49821880876196,1.47,12.811,9,26.041,416.656,207.585855983523,7698.59188621023,4240.157242175
"1400:111:2",2021,"VL1218","OTB","MBS",1699528.53093012,493.811968503937,125835.41746063,168245.555401083,81767.7860359252,554413.072620571,129493.38544935,1029,0.49821880876196,1.47,12.811,15,34.861,35871.969,17872.089663126,1306301.49433786,622395.036267937
"1400:111:2",2021,"VL1824","OTB","MBS",2741683.73931025,15965.3967219146,230248.993913679,309030.694615341,156013.591621783,966935.838666933,155073.073507024,1326,0.49821880876196,1.47,12.811,21,43.681,57921.006,28857.3346116144,2033498.52126975,911489.609095791
"1400:111:2",2021,"VL2440","OTB","MBS",1965398.2758742,28305.9002598096,189183.825437391,163301.06590117,118007.108768557,865690.214371221,60207.0150540123,693.5,0.49821880876196,1.47,12.811,32,59.851,41506.6685,20679.4029357476,1502532.77309114,576635.543665911
"1400:111:2",2022,"VL0612","OTB","MBS",0,0,0,0,0,0,0,140,NA,1.47,12.811,9,26.041,3645.74,NA,NA,NA
"1400:111:2",2022,"VL1218","OTB","MBS",0,0,0,0,0,0,0,1019.5,NA,1.47,12.811,15,34.861,35540.7895,NA,NA,NA
"1400:111:2",2022,"VL1824","OTB","MBS",0,0,0,0,0,0,0,1251.5,NA,1.47,12.811,21,43.681,54666.7715,NA,NA,NA
"1400:111:2",2022,"VL2440","OTB","MBS",0,0,0,0,0,0,0,578,NA,1.47,12.811,32,59.851,34593.878,NA,NA,NA
"1400:112:1",2017,"VL0612","OTB","MBS",84357.5774688057,0,11457.1257040998,7979.55108734403,2705.25689839572,27030.7938680927,8833.05820701129,104,0.423215748104041,1.47,12.811,9,26.041,2708.264,1146.17997482324,61069.4638041429,25205.6117290389
"1400:112:1",2017,"VL1218","OTB","MBS",422056.747640913,0,51172.2292604827,38470.3018967,22950.6259816779,115117.280072369,36809.0744042029,312,0.423215748104041,1.47,12.811,15,34.861,10876.632,4603.16194873236,304860.42855332,152934.074076748
"1400:112:1",2017,"VL1824","OTB","MBS",820139.540803438,1260.21646817476,75947.5262308716,88547.3696373919,37659.9876104014,283853.889889709,28183.5365323132,387,0.423215748104041,1.47,12.811,21,43.681,16904.547,7154.27050496492,612090.603287982,300053.17686596
"1400:112:1",2017,"VL2440","OTB","MBS",3137358.90406374,25917.690783756,253170.253284205,226897.34331882,222747.902494515,1215335.33850444,54541.2680690236,1486,0.423215748104041,1.47,12.811,32,59.851,88938.586,37640.2102093056,2422820.88554065,1152944.27896719
"1400:112:1",2018,"VL0612","OTB","MBS",2403.73529938059,0,566.66843083276,263.718251892636,180.907845836201,297.733998623538,519.847205781143,3,0.502828358672181,1.47,12.811,9,26.041,78.123,39.2824598645468,1353.15831095445,535.577106549768
"1400:112:1",2018,"VL1218","OTB","MBS",306593.940612321,35.6182157830674,17437.053330403,32795.4443467677,14658.1611627671,97146.801778469,26219.0374408304,201,0.502828358672181,1.47,12.811,15,34.861,7007.061,3523.34898174585,238215.55100642,114849.711787121
"1400:112:1",2018,"VL1824","OTB","MBS",613122.853415434,4188.3175576943,50316.0738938908,61351.4462816931,36537.5157152713,198628.199161061,22588.808589465,278.6,0.502828358672181,1.47,12.811,21,43.681,12169.5266,6119.18308609545,462986.951996177,241769.944245651
"1400:112:1",2018,"VL2440","OTB","MBS",3850302.99886064,10667.1605490058,377217.711041703,226564.004535457,256794.160940524,1526392.23082879,70832.2994633116,1593,0.502828358672181,1.47,12.811,32,59.851,95342.643,47940.9846911577,2952453.2982008,1355228.7679087
"1400:112:1",2019,"VL0612","OTB","MBS",4503.90876165524,0,265.271133543962,459.149687909378,599.858518918086,491.689334977267,1486.06230253525,5,0.500663831533424,1.47,12.811,9,26.041,130.205,65.1889341848095,3114.440487099,1136.68884958648
"1400:112:1",2019,"VL1218","OTB","MBS",229426.729910962,203.784711878349,20028.3948500478,21927.4565983415,6941.23035281563,73804.5603588182,15909.314799582,185,0.500663831533424,1.47,12.811,15,34.861,6449.285,3228.92373875104,177504.509082885,87790.6339244846
"1400:112:1",2019,"VL1824","OTB","MBS",550637.674377178,8730.99318285692,53291.8017361386,49069.125677463,31231.8132433709,187424.854780094,25795.6530282526,284.5,0.500663831533424,1.47,12.811,21,43.681,12427.2445,6221.87184677267,419554.05505629,206333.547247943
"1400:112:1",2019,"VL2440","OTB","MBS",3526389.50466396,99252.9796989459,245146.852968108,408510.01844366,172460.262841701,1363628.03874099,119597.270211721,1582.5,0.500663831533424,1.47,12.811,32,59.851,94714.2075,47419.9780276018,2752105.37208183,1268880.06312912
"1400:112:1",2020,"VL0612","OTB","MBS",9577.7269327252,0,3629.33876852908,1260.79091220068,257.342736602052,1358.10184720639,2772.79122006841,9,0.335314196709714,1.47,12.811,9,26.041,234.369,78.5872529686589,4351.66726242473,220.774195149927
"1400:112:1",2020,"VL1218","OTB","MBS",35915.0011922308,31.3105371749806,2700.22783960503,3746.90159650743,1529.93281232765,13329.701634915,2879.39786419121,21.3,0.335314196709714,1.47,12.811,15,34.861,742.5393,248.983968904893,27720.2655120607,11511.1660129545
"1400:112:1",2020,"VL1824","OTB","MBS",491056.867403046,6255.51508435583,56687.8291909509,44374.3509276402,33464.9062590381,182740.846689308,21062.0549490578,243,0.335314196709714,1.47,12.811,21,43.681,10614.483,3559.18684063391,359226.109269138,155423.207630773
"1400:112:1",2020,"VL2440","OTB","MBS",3144130.60008904,89964.0041215088,299359.522429227,243480.589628656,213003.662434338,1269185.3531697,35252.7718359616,1501.5,0.335314196709714,1.47,12.811,32,59.851,89866.2765,30133.4383158905,2448117.39140244,1143679.26639678
"1400:112:1",2021,"VL0612","OTB","MBS",17785.3964451561,0,1502.72760608487,814.338975180144,150.110488390713,4121.47283426741,2579.24428855084,31,0.49821880876196,1.47,12.811,9,26.041,807.271,402.197595968076,14916.0217795323,8215.30465671407
"1400:112:1",2021,"VL1218","OTB","MBS",257654.471161417,74.8636220472441,19077.0895275591,25506.6148129921,12396.2824311024,84050.9614468504,19631.6502722047,156,0.49821880876196,1.47,12.811,15,34.861,5438.316,2709.47131919111,198039.87669262,94357.2649735648
"1400:112:1",2021,"VL1824","OTB","MBS",702995.830592372,4093.69146715759,59038.2035676101,79238.6396449591,40003.4850312263,247932.266324855,39762.3265402625,340,0.49821880876196,1.47,12.811,21,43.681,14851.54,7399.3165670806,521409.877248653,233715.284383536
"1400:112:1",2021,"VL2440","OTB","MBS",4054076.76083352,58387.2967868171,390234.264294432,336845.241199169,243416.249593973,1785681.11270084,124190.533575724,1430.5,0.49821880876196,1.47,12.811,32,59.851,85616.8555,42655.9277571549,3099312.3747756,1189440.72849904
"1400:112:1",2022,"VL0612","OTB","MBS",0,0,0,0,0,0,0,33,NA,1.47,12.811,9,26.041,859.353,NA,NA,NA
"1400:112:1",2022,"VL1218","OTB","MBS",0,0,0,0,0,0,0,50.5,NA,1.47,12.811,15,34.861,1760.4805,NA,NA,NA
"1400:112:1",2022,"VL1824","OTB","MBS",0,0,0,0,0,0,0,332,NA,1.47,12.811,21,43.681,14502.092,NA,NA,NA
"1400:112:1",2022,"VL2440","OTB","MBS",0,0,0,0,0,0,0,1374,NA,1.47,12.811,32,59.851,82235.274,NA,NA,NA
"1400:112:2",2017,"VL0612","OTB","MBS",297684.912798574,0,40430.4339750446,28158.6081639929,9546.43540106952,95387.5129768271,31170.503480511,367,0.423215748104041,1.47,12.811,9,26.041,9557.047,4044.69279577048,215504.742462697,88946.7260053584
"1400:112:2",2017,"VL1218","OTB","MBS",447758.921375456,0,54288.4868116018,40813.0446404093,24348.2602562031,122127.627256263,39050.6526531768,331,0.423215748104041,1.47,12.811,15,34.861,11538.991,4883.4827084308,323425.646958811,162247.36704937
"1400:112:2",2017,"VL1824","OTB","MBS",2333265.20523148,3585.26700635766,216067.768424263,251913.834549789,107141.20506215,807553.314647468,80181.069049294,1101,0.423215748104041,1.47,12.811,21,43.681,48092.781,20353.6222893188,1741374.04191232,853639.65821556
"1400:112:2",2017,"VL2440","OTB","MBS",1425112.55736408,11772.8406992162,114999.946814831,103065.751507539,101180.911294615,552053.400733846,24774.8021174905,675,0.423215748104041,1.47,12.811,32,59.851,40399.425,17097.6728743481,1100541.11557196,523712.912720627
"1400:112:2",2018,"VL0612","OTB","MBS",174671.43175499,0,41177.9059738472,19163.5263041982,13145.9701307639,21635.3372333104,37775.5636200963,218,0.502828358672181,1.47,12.811,9,26.041,5676.938,2854.52541682373,98329.5039293565,38918.6030759498
"1400:112:2",2018,"VL1218","OTB","MBS",76267.14940605,8.86025268235506,4337.57545532414,8158.07073302678,3646.30874695699,24165.8710891714,6522.14861712199,50,0.502828358672181,1.47,12.811,15,34.861,1743.05,876.454970583545,59257.5997528409,28569.5800465475
"1400:112:2",2018,"VL1824","OTB","MBS",594416.664420347,4060.53328188525,48780.9460112703,59479.6325939889,35422.7673894285,192568.114118459,21899.6310122559,270.1,0.502828358672181,1.47,12.811,21,43.681,11798.2381,5932.48869904659,448861.363008498,234393.617877783
"1400:112:2",2018,"VL2440","OTB","MBS",606670.466236045,1680.76415430035,59436.0611873619,35698.4087497801,40461.6035129138,240504.9905449,11160.644799304,251,0.502828358672181,1.47,12.811,32,59.851,15022.601,7553.78980381706,465201.367136473,213535.731792269
"1400:112:2",2019,"VL0612","OTB","MBS",77467.2307004701,0,4562.66349695615,7897.3746320413,10317.5665253911,8457.056561609,25560.2716036064,86,0.500663831533424,1.47,12.811,9,26.041,2239.526,1121.24966797872,53568.3763781028,19551.0482128874
"1400:112:2",2019,"VL1218","OTB","MBS",79369.2471043329,70.4984949200774,6928.7420021787,7585.71471510193,2401.29050043352,25532.388448456,5503.76295769325,64,0.500663831533424,1.47,12.811,15,34.861,2231.104,1117.03307718955,61406.9653043493,30370.8138982001
"1400:112:2",2019,"VL1824","OTB","MBS",580637.266478571,9206.67119457672,56195.2215143816,51742.4875333529,32933.3707311468,197636.050734722,27201.0401000906,300,0.500663831533424,1.47,12.811,21,43.681,13104.3,6560.84904756345,442412.008846703,217574.918011891
"1400:112:2",2019,"VL2440","OTB","MBS",775471.436096718,21826.2476683938,53909.070984456,89833.4827288428,37924.910880829,299868.914680484,26300.0632124352,348,0.500663831533424,1.47,12.811,32,59.851,20828.148,10427.9003814252,605202.318789559,279033.34089664
"1400:112:2",2020,"VL0612","OTB","MBS",152179.439042189,0,57666.1604332953,20032.5667160775,4088.89014823261,21578.729350057,44056.5716077537,143,0.335314196709714,1.47,12.811,9,26.041,3723.863,1248.66413050202,69143.1576140818,3507.85665627105
"1400:112:2",2020,"VL1218","OTB","MBS",128147.422094345,111.718348605564,9634.61576572685,13369.2263537354,5458.91519891555,47561.3767255185,10273.9078722316,76,0.335314196709714,1.47,12.811,15,34.861,2649.436,888.393504073797,98907.9896204984,41072.7050227484
"1400:112:2",2020,"VL1824","OTB","MBS",440536.613554996,5611.94357361963,50855.7479984663,39809.088486525,30022.0146686021,163940.34805872,18895.1768678791,218,0.335314196709714,1.47,12.811,21,43.681,9522.458,3193.01535497199,322268.69062005,139433.16569345
"1400:112:2",2020,"VL2440","OTB","MBS",575848.095254403,16476.9238317782,54827.7513606643,44593.5145840029,39011.6597865087,232451.529884561,6456.55161830798,275,0.335314196709714,1.47,12.811,32,59.851,16459.025,5518.9447465001,448373.148608505,209465.067105637
"1400:112:2",2021,"VL0612","OTB","MBS",179001.409383507,0,15124.2262289832,8195.92775020016,1510.78943154524,41480.6298158527,25958.8457428343,312,0.49821880876196,1.47,12.811,9,26.041,8124.792,4047.92419167871,150122.5417811,82683.0662224126
"1400:112:2",2021,"VL1218","OTB","MBS",358403.975910433,104.137217847769,26536.7206889764,35480.3552206365,17243.5467150591,116917.042525427,27308.1289042848,217,0.49821880876196,1.47,12.811,15,34.861,7564.837,3768.9440786184,275478.54642499,131253.374995279
"1400:112:2",2021,"VL1824","OTB","MBS",1604484.6015873,9343.24876033615,134746.01755431,180850.542248495,91302.0717183282,565868.93725908,90751.6629271874,776,0.49821880876196,1.47,12.811,21,43.681,33896.456,16887.8519295722,1190041.36689693,533420.766710659
"1400:112:2",2021,"VL2440","OTB","MBS",1808109.73324836,26040.611918902,174043.663488184,150232.271153492,108563.136833943,796410.031389818,55388.7175262579,638,0.49821880876196,1.47,12.811,32,59.851,38184.938,19024.4543230093,1382286.81936864,530488.070452561
"1400:112:2",2022,"VL0612","OTB","MBS",0,0,0,0,0,0,0,303,NA,1.47,12.811,9,26.041,7890.423,NA,NA,NA
"1400:112:2",2022,"VL1218","OTB","MBS",0,0,0,0,0,0,0,362,NA,1.47,12.811,15,34.861,12619.682,NA,NA,NA
"1400:112:2",2022,"VL1824","OTB","MBS",0,0,0,0,0,0,0,705,NA,1.47,12.811,21,43.681,30795.105,NA,NA,NA
"1400:112:2",2022,"VL2440","OTB","MBS",0,0,0,0,0,0,0,570,NA,1.47,12.811,32,59.851,34115.07,NA,NA,NA
"1400:112:3",2017,"VL1824","OTB","MBS",2119.22361964713,3.25637330277716,196.24683780587,228.804572706439,97.3126294842414,733.47258369434,72.8256757940908,1,0.423215748104041,1.47,12.811,21,43.681,43.681,18.4864870929326,1581.62946586042,775.33120637199
"1400:112:3",2018,"VL1218","OTB","MBS",3813.3574703025,0.443012634117753,216.878772766207,407.903536651339,182.31543734785,1208.29355445857,326.1074308561,2.5,0.502828358672181,1.47,12.811,15,34.861,87.1525,43.8227485291772,2962.87998764204,1428.47900232737
"1400:112:3",2018,"VL1824","OTB","MBS",4401.45623413807,30.066888425659,361.206560616589,440.426750048048,262.293723727719,1425.90236296526,162.15942993155,2,0.502828358672181,1.47,12.811,21,43.681,87.362,43.9280910703191,3323.66799710106,1735.60620420424
"1400:112:3",2018,"VL2440","OTB","MBS",9668.05523882144,26.7850861243084,947.188226093417,568.898944219602,644.806430484682,3832.74885330518,177.858881263808,4,0.502828358672181,1.47,12.811,32,59.851,239.404,120.379120379555,7413.56760376849,3402.9598691995
"1400:112:3",2019,"VL1218","OTB","MBS",2480.2889720104,2.20307796625242,216.523187568084,237.053584846935,75.0403281385474,797.88713901425,171.992592427914,2,0.500663831533424,1.47,12.811,15,34.861,69.722,34.9072836621734,1918.96766576092,949.087934318752
"1400:112:3",2019,"VL1824","OTB","MBS",6774.10144225,107.411163936728,655.610917667786,603.662354555784,384.222658530046,2305.75392523842,317.345467834391,3.5,0.500663831533424,1.47,12.811,21,43.681,152.8835,76.5432388882402,5161.47343654487,2538.37404347206
"1400:112:3",2019,"VL2440","OTB","MBS",1114.18309784011,31.3595512476922,77.4555617592758,129.071095874774,54.4898144839497,430.846141782304,37.7874471443035,0.5,0.500663831533424,1.47,12.811,32,59.851,29.9255,14.9826154905535,869.543561479252,400.909972552644
"1400:112:3",2020,"VL1824","OTB","MBS",2020.810153922,25.7428604294479,233.283247699386,182.61049764461,137.715663617441,752.019945223488,86.6751232471516,1,0.335314196709714,1.47,12.811,21,43.681,43.681,14.646859426477,1478.29674596353,639.601677492892
"1400:112:3",2020,"VL2440","OTB","MBS",9422.96883143569,269.622389974552,897.181385901779,729.712056829138,638.372614688325,3803.7523072019,105.65266284504,4.5,0.335314196709714,1.47,12.811,32,59.851,269.3295,90.3100049427288,7337.01515904827,3427.61018900133
"1400:112:3",2021,"VL1218","OTB","MBS",4954.8936761811,1.43968503937008,366.867106299213,490.511823326772,238.390046751968,1616.36464320866,377.531736003937,3,0.49821880876196,1.47,12.811,15,34.861,104.583,52.1052176767521,3808.45916716577,1814.56278795317
"1400:112:3",2021,"VL1824","OTB","MBS",4135.26959171983,24.0805380421035,347.283550397707,466.109644970348,235.314617830743,1458.42509602856,233.896038472132,2,0.49821880876196,1.47,12.811,21,43.681,87.362,43.5253915710624,3067.11692499208,1374.79579049139
"1400:112:3",2022,"VL1824","OTB","MBS",0,0,0,0,0,0,0,3,NA,1.47,12.811,21,43.681,131.043,NA,NA,NA
"1400:112:4",2017,"VL0612","OTB","MBS",281462.301746881,0,38227.14057041,26624.0791087344,9026.19368983957,90189.2833868093,29471.8384407011,347,0.423215748104041,1.47,12.811,9,26.041,9036.227,3824.27356984294,203760.614808054,84099.4929805433
"1400:112:4",2017,"VL1218","OTB","MBS",1291872.41665728,0,156632.945332567,117753.648433809,70249.5122195589,352362.187401001,112668.801461583,955,0.423215748104041,1.47,12.811,15,34.861,33292.255,14089.8066058955,933146.50406545,468115.515202866
"1400:112:4",2017,"VL1824","OTB","MBS",909146.932828617,1396.9841468914,84189.8934187181,98157.1616910623,41747.1180487396,314659.738404872,31242.214915665,429,0.423215748104041,1.47,12.811,21,43.681,18739.149,7930.70296286809,678519.04085412,332617.087533583
"1400:112:4",2017,"VL2440","OTB","MBS",836066.033653594,6906.73321020684,67466.6354647007,60465.2408844232,59359.4679595074,323871.328430523,14534.5505755944,396,0.423215748104041,1.47,12.811,32,59.851,23700.996,10030.6347529509,645650.787802219,307244.908796102
"1400:112:4",2018,"VL0612","OTB","MBS",387802.628300069,0,91422.5068410186,42546.5446386786,29186.4657949071,48034.4184445974,83868.682532691,484,0.502828358672181,1.47,12.811,9,26.041,12603.844,6337.57019148021,218309.540833984,86406.4398566959
"1400:112:4",2018,"VL1218","OTB","MBS",2077517.1498208,241.353283067352,118155.55540303,222225.846767649,99325.4502671085,658278.328469029,177663.328330403,1362,0.502828358672181,1.47,12.811,15,34.861,47480.682,23874.6333986958,1614177.01726739,778235.360467953
"1400:112:4",2018,"VL1824","OTB","MBS",3142639.75117458,21467.7583359205,257901.484280244,314464.699534306,187277.718741592,1018094.2871572,115781.832971127,1428,0.502828358672181,1.47,12.811,21,43.681,62376.468,31364.6570242078,2373098.94993015,1239222.82980183
"1400:112:4",2018,"VL2440","OTB","MBS",1913549.83314373,5301.43817115373,187472.22964954,112599.323534665,127623.312753681,758596.816790428,35202.7190741392,791.7,0.502828358672181,1.47,12.811,32,59.851,47384.0367,23826.0374011234,1467330.36797588,673530.832111311
"1400:112:4",2019,"VL0612","OTB","MBS",426970.550604916,0,25147.7034599676,43527.390413809,56866.5875934345,46612.148955845,140878.706280342,474,0.500663831533424,1.47,12.811,9,26.041,12343.434,6179.91096071994,295248.958176985,107758.102940798
"1400:112:4",2019,"VL1218","OTB","MBS",1613427.97629277,1433.1022170472,140848.333513039,154203.356942931,48813.7334541251,519025.58392877,111881.181374358,1301,0.500663831533424,1.47,12.811,15,34.861,45354.161,22707.1880222438,1248288.46657748,617381.701274348
"1400:112:4",2019,"VL1824","OTB","MBS",2646738.20636482,41967.0761952789,256156.551403056,235859.505672867,150121.281582811,900890.997932439,123991.40778958,1367.5,0.500663831533424,1.47,12.811,21,43.681,59733.7675,29906.5369084767,2016661.40699289,991779.001270869
"1400:112:4",2019,"VL2440","OTB","MBS",1828374.46355562,51461.0235974629,127104.576846972,211805.668330504,89417.7855681615,707018.518664761,62009.200763802,820.5,0.500663831533424,1.47,12.811,32,59.851,49107.7455,24586.4720199983,1426920.98438745,657893.264958889
"1400:112:4",2020,"VL0612","OTB","MBS",393750.996123147,0,149206.149372862,51832.5152793615,10579.6458380844,55833.075940707,113992.527936146,370,0.335314196709714,1.47,12.811,9,26.041,9635.17,3230.80928871153,178901.876344128,9076.27246727478
"1400:112:4",2020,"VL1218","OTB","MBS",1771300.88039617,1544.2121738177,133173.208709159,184794.372165777,75455.1370586945,657410.871712594,142009.739733938,1050.5,0.335314196709714,1.47,12.811,15,34.861,36621.4805,12279.7023161779,1367142.67232018,567722.060873647
"1400:112:4",2020,"VL1824","OTB","MBS",2612907.52902114,33285.5185352761,301635.239275307,236115.373454481,178066.353057351,972361.78917397,112070.934358567,1293,0.335314196709714,1.47,12.811,21,43.681,56479.533,18938.3892384348,1911437.69253085,827004.96899831
"1400:112:4",2020,"VL2440","OTB","MBS",1611327.6701755,46105.4286856484,153418.016989204,124780.761717783,109161.717111704,650441.644531526,18066.6053465018,769.5,0.335314196709714,1.47,12.811,32,59.851,46055.3445,15443.0108452066,1254629.59219725,586121.342319227
"1400:112:4",2021,"VL0612","OTB","MBS",169248.12746197,0,14300.1497998399,7749.35476381105,1428.4707766213,39220.4672938351,24544.4214555645,295,0.49821880876196,1.47,12.811,9,26.041,7682.095,3827.36421969621,141942.787902001,78177.8991526016
"1400:112:4",2021,"VL1218","OTB","MBS",1372505.54830217,398.792755905512,101622.188444882,135871.775061516,66034.0429502953,447733.006168799,104576.290873091,831,0.49821880876196,1.47,12.811,15,34.861,28969.491,14433.1452964603,1054943.18930492,502633.892263028
