"cscode","year","vessel_length","gear_type","supra_region","GVL_disagg","Other_income_disagg","Repair_maintenance_costs_disagg","Other_variable_costs_disagg","Other_non_variable_costs_disagg","Personnel_costs_disagg","Value_of_unpaid_labour_disagg","totfishdays","Energy_consumption","Energy_Costs","GVA","Gross_profit"
"1400:101:3",2023,"VL2440","OTB","MBS",16031628.8272014,547391.46079614,1819861.27086852,3356051.54095295,1649807.85560917,5779502.62708082,135339.175392039,1072.5,3248719.46953871,1549101.53966826,8204198.08089869,2289356.27842583
"1400:101:3",2024,"VL0612","OTB","MBS",0,0,0,0,0,0,0,9,1710.65750595421,848.543283906779,-848.543283906779,-848.543283906779
"1400:101:3",2024,"VL1218","OTB","MBS",0,0,0,0,0,0,0,757.5,462657.189540551,177173.733891014,-177173.733891014,-177173.733891014
"1400:101:3",2024,"VL1824","OTB","MBS",0,0,0,0,0,0,0,2017.5,2254552.41352005,1070946.65803531,-1070946.65803531,-1070946.65803531
"1400:101:3",2024,"VL2440","OTB","MBS",0,0,0,0,0,0,0,955,2892799.15469414,1379386.45257174,-1379386.45257174,-1379386.45257174
"1400:101:4",2014,"VL1218","OTB","MBS",30692.3848103231,0,2233.88944988843,3212.27626273406,1632.68424177743,11236.375868827,1298.33921024546,16,9772.29707280372,3742.28348812703,19871.2513677961,7336.53628872366
"1400:101:4",2014,"VL1824","OTB","MBS",538889.270773438,1503.10749370966,49175.1726703862,51870.5238748496,31509.1565408599,159988.67779674,25345.7849710097,230,257024.562631778,122090.57315892,285746.952022132,100412.489254382
"1400:101:4",2014,"VL2440","OTB","MBS",2051535.66307345,16085.2543915614,108189.136225597,218279.980181192,149391.678295266,369400.659272681,4986.77220875335,116,351376.651250807,167548.511516568,1424211.61124639,1049824.17976496
"1400:101:4",2015,"VL1218","OTB","MBS",42393.9080793089,8.46542756101803,4065.56561423851,3231.74546234564,1471.46353991536,15920.5690660328,1194.86401530523,22,13436.9084751051,5145.63979617466,28487.9590941958,11372.5260128577
"1400:101:4",2015,"VL1824","OTB","MBS",545626.876395497,4285.45162956285,52013.5585306424,55168.5860873385,24667.1361023649,177831.363542086,19482.602157801,254,283844.516993355,134830.459053764,283232.58825095,85918.6225510628
"1400:101:4",2015,"VL2440","OTB","MBS",1374024.41378268,31954.3306942632,123121.554458493,261719.867817323,122999.534826547,365136.787991901,12052.9716013498,104,315027.342500723,150215.906876923,747921.880497656,370732.120904405
"1400:101:4",2016,"VL1218","OTB","MBS",82285.0807760151,907.651079322399,6693.94763699919,8811.89358698575,4854.85822425383,25873.5913487497,4330.55901102447,27,16490.7513103563,6315.10338621436,56516.9290208843,26312.7786611102
"1400:101:4",2016,"VL1824","OTB","MBS",718006.922872874,7089.63767285485,70315.2538381328,79177.6049992691,37541.5909292014,235112.405931881,21018.2615387614,236,263729.551222172,125275.544632631,412786.566146494,156655.898675852
"1400:101:4",2016,"VL2440","OTB","MBS",1579565.86030641,11812.2188356546,152648.419842618,327849.785888579,107009.981694986,415132.74377298,9095.89736629526,141,427104.37781348,203658.104515828,800211.78720005,375983.146060774
"1400:101:4",2017,"VL1218","OTB","MBS",57841.3772450665,5.68872106386472,5609.81013469053,5255.34616322443,2748.68883846659,17168.3663437367,4047.97686604827,33,20155.3627126577,7718.45969426199,36514.7611354868,15298.4179257019
"1400:101:4",2017,"VL1824","OTB","MBS",814289.680277825,3628.30037463838,74460.5153185776,101578.006538035,36556.4885710456,272750.992894488,24401.204381479,296,330779.437126115,157125.259369741,448197.710855064,151045.513579097
"1400:101:4",2017,"VL2440","OTB","MBS",1349173.6156879,49237.1397796099,130701.424594976,232497.237951606,137698.275038789,438614.395936076,3853.8380096478,105,318056.45156323,151660.290596893,745853.527285246,303385.293339522
"1400:101:4",2018,"VL1218","OTB","MBS",67143.1842984404,14.8004809100949,4130.10443581104,7583.81103501319,2832.19597297663,21756.0573846605,4019.51665239244,29.5,18017.6727279819,6899.83518123421,45712.0381543154,19936.4641172625
"1400:101:4",2018,"VL1824","OTB","MBS",118396.800801141,883.079475562979,9948.40002069368,11512.278946396,6195.5366285558,37093.1598690386,4223.42759650277,42,46934.9201327595,22294.8003159768,69328.8643650819,28012.2768995406
"1400:101:4",2018,"VL2440","OTB","MBS",463937.450384657,1206.63794758502,50676.5961891123,81073.1692475,52954.104006393,170931.271614581,1875.91584521843,41,124193.471562785,59219.7325187868,221220.48637045,48413.2989106505
"1400:101:4",2019,"VL1218","OTB","MBS",30462.5675945737,38.2287475199929,3084.81333785338,2673.11384969351,831.481006341038,10560.2384274671,1203.84778397123,14,8550.75993870325,3274.49805211115,20636.8900960946,8872.80388465631
"1400:101:4",2019,"VL1824","OTB","MBS",179030.404317593,2104.96305120447,16993.7814790701,17520.8734525679,9357.16845263171,57382.2290005489,6313.85112098349,66.5,74313.6235435359,35300.1005002965,101963.443484231,38267.3633626986
"1400:101:4",2019,"VL2440","OTB","MBS",406947.395854983,5242.75585091337,35850.0624412551,74648.3014327046,41783.0722597726,146077.077895557,2816.95558417325,36.5,110562.480781504,52720.00577892,207188.709793244,58294.6763135135
"1400:101:4",2020,"VL1218","OTB","MBS",22863.6070994279,14.2851280142999,1739.18178229927,2248.65057976889,786.604812247909,8756.75745127615,1131.22116272734,8,4886.14853640186,1871.14174406351,16232.3133090626,6344.33469505909
"1400:101:4",2020,"VL1824","OTB","MBS",40567.2168115029,546.494366997604,4869.72537144813,3795.42014310168,2297.66438863403,14490.8559753509,1593.29341403629,14.5,16203.722426786,7697.0143948015,22453.8868805152,6369.73749112798
"1400:101:4",2020,"VL2440","OTB","MBS",55503.2785671761,580.039898423135,6416.37832113673,11148.7460525692,5420.07528963631,20435.0628822962,117.385662804849,5,15145.5453125348,7221.91859985205,25876.200202405,5323.75165730391
"1400:101:4",2021,"VL1218","OTB","MBS",5996.34455911298,0.959664086077943,402.213513974544,533.775780409395,268.44670745309,2092.00826630363,310.188456606745,2,1221.53713410046,467.785436015878,4325.08278534615,1922.88606243577
"1400:101:4",2021,"VL1824","OTB","MBS",300924.58673882,1467.79937416526,25883.7617307589,33679.7730096627,15645.7957628162,107451.319358912,16088.6199383811,111,124042.288922293,58921.9722636529,168261.083346094,44721.1440488007
"1400:101:4",2021,"VL2440","OTB","MBS",518949.917708979,4668.20569564795,47346.8063704902,78553.0620968775,55642.5763534703,180548.567790908,3126.12315172302,36,109047.92625025,51997.8139189348,290077.864664854,106403.173722224
"1400:101:4",2022,"VL1218","OTB","MBS",3184.75980421472,0.0878627367221985,319.957572262566,197.880378043571,112.623470027054,1062.07222910437,123.168383881532,1,610.768567050232,233.892718007939,2320.49352861032,1135.25291562441
"1400:101:4",2022,"VL1824","OTB","MBS",522457.798701567,4343.09784185414,45166.4718022955,40634.8163759103,18658.2345126076,175376.572412367,15327.9482857438,165,184387.186235841,87586.7155270516,334754.658325556,144050.137627446
"1400:101:4",2022,"VL2440","OTB","MBS",323992.985107537,2981.60961722973,34132.9196188388,61432.2419992491,15371.2442721525,109096.818157006,1499.96783490164,22,66640.399375153,31776.441839349,184261.746995177,73664.96100327
"1400:101:4",2023,"VL1218","OTB","MBS",9711.34223947598,1.95925714704708,862.790497217764,1172.44440497625,398.658498651654,3428.12471749916,513.021344598063,3,1832.3057011507,701.678154023818,6577.72994175354,2636.58387965631
"1400:101:4",2023,"VL1824","OTB","MBS",575229.206355478,16076.343467366,53954.7275745921,59957.3812564103,35804.5450571096,213539.937202797,18000.3565652681,181.3,202602.405239745,96239.2213639664,345349.674570766,113809.3808027
"1400:101:4",2023,"VL2440","OTB","MBS",837082.717317745,28581.7452723392,95023.0593646964,175234.392814327,86143.8134397328,301773.563745013,7066.66090625097,56,169630.107500389,80885.4883183429,428377.708652985,119537.484001721
"1400:101:4",2024,"VL1218","OTB","MBS",0,0,0,0,0,0,0,7,4275.37996935163,1637.24902605557,-1637.24902605557,-1637.24902605557
"1400:101:4",2024,"VL1824","OTB","MBS",0,0,0,0,0,0,0,135,150862.24328387,71661.8581584967,-71661.8581584967,-71661.8581584967
"1400:101:4",2024,"VL2440","OTB","MBS",0,0,0,0,0,0,0,48,145397.235000334,69330.4185585797,-69330.4185585797,-69330.4185585797
"1400:102:1",2018,"VL2440","OTB","MBS",5657.77378517874,14.7150969217685,618.007270598931,988.697185945122,645.781756175525,2084.52770261684,22.8770225026638,0.5,1514.55453125348,722.191859985205,2697.81080939573,590.406084276225
"1400:102:1",2019,"VL1824","OTB","MBS",1346.09326554581,15.8267898586803,127.772793075715,131.735890620811,70.3546500197873,431.445330831195,47.4725648194248,0.5,558.749049199518,265.414289475914,766.642432212264,287.724536561644
"1400:102:1",2020,"VL1218","OTB","MBS",1428.97544371424,0.892820500893741,108.698861393705,140.540661235556,49.1628007654943,547.29734070476,70.7013226704587,0.5,305.384283525116,116.94635900397,1014.51958181641,396.520918441193
"1400:102:1",2020,"VL1824","OTB","MBS",1398.86954522424,18.844633344745,167.921564532694,130.876556658679,79.2298065046217,499.684688805204,54.9411522081479,0.5,558.749049199518,265.414289475914,774.271961397075,219.646120383724
"1400:102:1",2022,"VL1218","OTB","MBS",9554.27941264417,0.263588210166595,959.872716787698,593.641134130713,337.870410081162,3186.21668731311,369.505151644596,3,1832.3057011507,701.678154023818,6961.48058583095,3405.75874687323
"1400:102:1",2022,"VL1824","OTB","MBS",3166.41090122162,26.3218051021463,273.736192741185,246.271614399456,113.080209167319,1062.88831765071,92.8966562772353,1,1117.49809839904,530.828578951828,2028.81611106398,873.031137136035
"1400:102:1",2022,"VL2440","OTB","MBS",14726.9538685244,135.527709874079,1551.49634631085,2792.37463632951,698.692921461476,4958.94627986389,68.1803561318928,1,3029.10906250695,1444.38371997041,8375.53395432624,3348.40731833045
"1400:102:1",2023,"VL1218","OTB","MBS",3237.11407982533,0.653085715682361,287.596832405921,390.81480165875,132.886166217218,1142.70823916639,171.007114866021,1,610.768567050232,233.892718007939,2192.57664725118,878.86129321877
"1400:102:3",2021,"VL1824","OTB","MBS",2711.03231296234,13.2234177852726,233.187042619449,303.42137846543,140.953114980326,968.029904134345,144.942521967397,1,1117.49809839904,530.828578951828,1515.86561573058,402.893189628835
"1400:102:3",2023,"VL2440","OTB","MBS",14947.9056663883,510.388308434629,1696.84034579815,3129.18558597012,1538.28238285237,5388.81363830379,126.19037332591,1,3029.10906250695,1444.38371997041,7649.60194023187,2134.59792860217
"1400:102:3",2024,"VL1218","OTB","MBS",0,0,0,0,0,0,0,1,610.768567050232,233.892718007939,-233.892718007939,-233.892718007939
"1400:102:3",2024,"VL1824","OTB","MBS",0,0,0,0,0,0,0,5,5587.49049199518,2654.14289475914,-2654.14289475914,-2654.14289475914
"1400:102:4",2018,"VL1218","OTB","MBS",1138.02007285492,0.250855608645676,70.0017700984922,128.539170084969,48.003321575875,368.746735333228,68.1274008880074,0.5,305.384283525116,116.94635900397,774.780307700261,337.906171479025
"1400:102:4",2022,"VL1218","OTB","MBS",6369.51960842945,0.175725473444397,639.915144525132,395.760756087142,225.246940054108,2124.14445820874,246.336767763064,2,1221.53713410046,467.785436015878,4640.98705722063,2270.50583124882
"1400:102:4",2023,"VL1218","OTB","MBS",3237.11407982533,0.653085715682361,287.596832405921,390.81480165875,132.886166217218,1142.70823916639,171.007114866021,1,610.768567050232,233.892718007939,2192.57664725118,878.86129321877
"1400:102:4",2023,"VL1824","OTB","MBS",120566.518706609,3369.55902790903,11308.7680520381,12566.9083714484,7504.53784980785,44757.4054810055,3772.82707931708,38,42464.9277391634,20171.4860001695,72384.377461054,23854.1449007314
"1400:102:4",2024,"VL1824","OTB","MBS",0,0,0,0,0,0,0,104,116219.8022335,55206.1722109901,-55206.1722109901,-55206.1722109901
"1400:103:3",2018,"VL1218","OTB","MBS",1138.02007285492,0.250855608645676,70.0017700984922,128.539170084969,48.003321575875,368.746735333228,68.1274008880074,0.5,305.384283525116,116.94635900397,774.780307700261,337.906171479025
"1400:103:3",2019,"VL1218","OTB","MBS",1087.94884266335,1.36531241142832,110.171904923335,95.4683517747681,29.6957502264656,377.151372409539,42.9945637132584,0.5,305.384283525116,116.94635900397,737.031789146237,316.88585302344
"1400:103:3",2019,"VL1824","OTB","MBS",1346.09326554581,15.8267898586803,127.772793075715,131.735890620811,70.3546500197873,431.445330831195,47.4725648194248,0.5,558.749049199518,265.414289475914,766.642432212264,287.724536561644
"1400:103:3",2021,"VL1218","OTB","MBS",11992.689118226,1.91932817215589,804.427027949088,1067.55156081879,536.89341490618,4184.01653260727,620.376913213489,4,2443.07426820093,935.570872031757,8650.1655706923,3845.77212487154
"1400:103:3",2021,"VL1824","OTB","MBS",2711.03231296234,13.2234177852726,233.187042619449,303.42137846543,140.953114980326,968.029904134345,144.942521967397,1,1117.49809839904,530.828578951828,1515.86561573058,402.893189628835
"1400:103:3",2022,"VL1218","OTB","MBS",15923.7990210736,0.439313683610992,1599.78786131283,989.401890217856,563.11735013527,5310.36114552186,615.841919407661,5,3053.84283525116,1169.4635900397,11602.4676430516,5676.26457812206
"1400:103:3",2022,"VL1824","OTB","MBS",3166.41090122162,26.3218051021463,273.736192741185,246.271614399456,113.080209167319,1062.88831765071,92.8966562772353,1,1117.49809839904,530.828578951828,2028.81611106398,873.031137136035
