"year","vessel_length","gear_type","supra_region","GVL_disagg","Other_income_disagg","Repair_maintenance_costs_disagg","Other_variable_costs_disagg","Other_non_variable_costs_disagg","Personnel_costs_disagg","Value_of_unpaid_labour_disagg","cscode","totfishdays","Fuel_cost","m","q","loa","loaFC","yFC","EC","GVA","Gross_profit"
2020,"VL1824","OTB","MBS",149582.408887467,1905.51253279148,17267.8616426394,13517.0134971888,10193.8525325858,55665.2759882619,6415.78017646256,"7300:380:1",74.021,0.335314196709714,1.47,12.811,21,43.681,3233.311301,1084.17518160725,109425.018566237,47343.9624015125
2020,"VL1824","OTB","MBS",1010.40521532718,12.8714319773543,116.641639822749,91.3052613257643,68.8578412382013,376.010024103038,43.3375675582778,"7300:380:1",0.5,0.335314196709714,1.47,12.811,21,43.681,21.8405,7.3234297132385,739.148475204584,319.800883543268
2020,"VL1824","OTB","MBS",1339451.7569402,17063.1167722355,154626.922964145,121039.55011859,91281.9481001514,498460.696532385,57450.7931341714,"7300:380:1",662.829,0.335314196709714,1.47,12.811,21,43.681,28953.033549,9708.36318679232,979858.089342758,423946.599676201
2020,"VL1824","OTB","MBS",40416.2086130873,514.857279094172,4665.66559290995,3652.21045303057,2754.31364952805,15040.4009641215,1733.50270233111,"7300:380:1",20,0.335314196709714,1.47,12.811,21,43.681,873.62,292.93718852954,29565.9390081834,12792.0353417307
2020,"VL1824","OTB","MBS",1010.40521532718,12.8714319773543,116.641639822749,91.3052613257643,68.8578412382013,376.010024103038,43.3375675582778,"7300:380:1",0.5,0.335314196709714,1.47,12.811,21,43.681,21.8405,7.3234297132385,739.148475204584,319.800883543268
2020,"VL1824","OTB","MBS",18187.2938758893,231.685775592377,2099.54951680948,1643.49470386376,1239.44114228762,6768.18043385468,780.076216049,"7300:380:1",9,0.335314196709714,1.47,12.811,21,43.681,393.129,131.821734838293,13304.6725536825,5756.41590377883
2020,"VL1824","OTB","MBS",6363.53204613059,81.0642785933773,734.609047603671,575.040535829664,433.666684118192,2368.11113180093,272.940000482033,"7300:380:1",3.149,0.335314196709714,1.47,12.811,21,43.681,137.551469,46.1229603339761,4655.15709683847,2014.1059645555
2020,"VL2440","OTB","MBS",57613.9099041163,1648.52504152447,5485.54584650152,4461.60498354274,3903.13742577716,23256.8998842072,645.981442491587,"7300:380:1",27.514,0.335314196709714,1.47,12.811,32,59.851,1646.740414,552.175439109831,44859.9712507096,20957.0899240107
2020,"VL2440","OTB","MBS",283705.684279607,8117.76055011939,27012.2361183072,21970.0884204504,19220.0507839225,114522.946053344,3180.97847341045,"7300:380:1",135.486,0.335314196709714,1.47,12.811,32,59.851,8108.972586,2719.05362881568,220902.015878231,103198.091351476
2020,"VL2440","OTB","MBS",16337.2728455301,467.463559423346,1555.50733061005,1265.15381557027,1106.79211295753,6594.83655217652,183.17755376606,"7300:380:1",7.802,0.335314196709714,1.47,12.811,32,59.851,466.957502,156.577479680705,12720.7056661349,5942.69156019233
2020,"VL2440","OTB","MBS",244363.889583142,6992.06132499175,23266.4181578482,18923.4709009766,16554.7841576413,98641.9169400021,2739.86851696893,"7300:380:1",116.698,0.335314196709714,1.47,12.811,32,59.851,6984.491998,2341.99932373479,190269.278367933,88887.4929109619
2020,"VL2440","OTB","MBS",5695.63985386336,162.971146069149,542.294275731778,441.06874882737,385.859336996216,2299.14834938736,63.8609262040095,"7300:380:1",2.72,0.335314196709714,1.47,12.811,32,59.851,162.79472,54.5873807653828,4434.80125761176,2071.7919820204
2020,"VL2440","OTB","MBS",102144.60002627,2922.69577399011,9725.40984198387,7910.04910580849,6919.93325686595,41232.5207658512,1145.27058096749,"7300:380:1",48.78,0.335314196709714,1.47,12.811,32,59.851,2919.53178,978.96045357918,79532.9431420227,37155.151795204
